-1000;0.984808
-999.9;0.985109
-999.8;0.985408
-999.7;0.985703
-999.6;0.985996
-999.5;0.986286
-999.4;0.986572
-999.3;0.986856
-999.2;0.987136
-999.1;0.987414
-999;0.987688
-998.9;0.98796
-998.8;0.988228
-998.7;0.988494
-998.6;0.988756
-998.5;0.989016
-998.4;0.989272
-998.3;0.989526
-998.2;0.989776
-998.1;0.990024
-998;0.990268
-997.9;0.990509
-997.8;0.990748
-997.7;0.990983
-997.6;0.991216
-997.5;0.991445
-997.4;0.991671
-997.3;0.991894
-997.2;0.992115
-997.1;0.992332
-997;0.992546
-996.9;0.992757
-996.8;0.992966
-996.7;0.993171
-996.6;0.993373
-996.5;0.993572
-996.4;0.993768
-996.3;0.993961
-996.2;0.994151
-996.1;0.994338
-996;0.994522
-995.9;0.994703
-995.8;0.994881
-995.7;0.995056
-995.6;0.995227
-995.5;0.995396
-995.4;0.995562
-995.3;0.995725
-995.2;0.995884
-995.1;0.996041
-995;0.996195
-994.9;0.996345
-994.8;0.996493
-994.7;0.996637
-994.6;0.996779
-994.5;0.996917
-994.4;0.997053
-994.3;0.997185
-994.2;0.997314
-994.1;0.997441
-994;0.997564
-993.9;0.997684
-993.8;0.997801
-993.7;0.997916
-993.6;0.998027
-993.5;0.998135
-993.4;0.99824
-993.3;0.998342
-993.2;0.998441
-993.1;0.998537
-993;0.99863
-992.9;0.998719
-992.8;0.998806
-992.7;0.99889
-992.6;0.998971
-992.5;0.999048
-992.4;0.999123
-992.3;0.999194
-992.2;0.999263
-992.1;0.999328
-992;0.999391
-991.9;0.99945
-991.8;0.999507
-991.7;0.99956
-991.6;0.99961
-991.5;0.999657
-991.4;0.999701
-991.3;0.999743
-991.2;0.999781
-991.1;0.999816
-991;0.999848
-990.9;0.999877
-990.8;0.999903
-990.7;0.999925
-990.6;0.999945
-990.5;0.999962
-990.4;0.999976
-990.3;0.999986
-990.2;0.999994
-990.1;0.999998
-990;1
-989.9;0.999998
-989.8;0.999994
-989.7;0.999986
-989.6;0.999976
-989.5;0.999962
-989.4;0.999945
-989.3;0.999925
-989.2;0.999903
-989.1;0.999877
-989;0.999848
-988.9;0.999816
-988.8;0.999781
-988.7;0.999743
-988.6;0.999701
-988.5;0.999657
-988.4;0.99961
-988.3;0.99956
-988.2;0.999507
-988.1;0.99945
-988;0.999391
-987.9;0.999328
-987.8;0.999263
-987.7;0.999194
-987.6;0.999123
-987.5;0.999048
-987.4;0.998971
-987.3;0.99889
-987.2;0.998806
-987.1;0.998719
-987;0.99863
-986.9;0.998537
-986.8;0.998441
-986.7;0.998342
-986.6;0.99824
-986.5;0.998135
-986.4;0.998027
-986.3;0.997916
-986.2;0.997801
-986.1;0.997684
-986;0.997564
-985.9;0.997441
-985.8;0.997314
-985.7;0.997185
-985.6;0.997053
-985.5;0.996917
-985.4;0.996779
-985.3;0.996637
-985.2;0.996493
-985.1;0.996345
-985;0.996195
-984.9;0.996041
-984.8;0.995884
-984.7;0.995725
-984.6;0.995562
-984.5;0.995396
-984.4;0.995227
-984.3;0.995056
-984.2;0.994881
-984.1;0.994703
-984;0.994522
-983.9;0.994338
-983.8;0.994151
-983.7;0.993961
-983.6;0.993768
-983.5;0.993572
-983.4;0.993373
-983.3;0.993171
-983.2;0.992966
-983.1;0.992757
-983;0.992546
-982.9;0.992332
-982.8;0.992115
-982.7;0.991894
-982.6;0.991671
-982.5;0.991445
-982.4;0.991216
-982.3;0.990983
-982.2;0.990748
-982.1;0.990509
-982;0.990268
-981.9;0.990024
-981.8;0.989776
-981.7;0.989526
-981.6;0.989272
-981.5;0.989016
-981.4;0.988756
-981.3;0.988494
-981.2;0.988228
-981.1;0.98796
-981;0.987688
-980.9;0.987414
-980.8;0.987136
-980.7;0.986856
-980.6;0.986572
-980.5;0.986286
-980.4;0.985996
-980.3;0.985703
-980.2;0.985408
-980.1;0.985109
-980;0.984808
-979.9;0.984503
-979.8;0.984196
-979.7;0.983885
-979.6;0.983571
-979.5;0.983255
-979.4;0.982935
-979.3;0.982613
-979.2;0.982287
-979.1;0.981959
-979;0.981627
-978.9;0.981293
-978.8;0.980955
-978.7;0.980615
-978.6;0.980271
-978.5;0.979925
-978.4;0.979575
-978.3;0.979223
-978.2;0.978867
-978.1;0.978509
-978;0.978148
-977.9;0.977783
-977.8;0.977416
-977.7;0.977046
-977.6;0.976672
-977.5;0.976296
-977.4;0.975917
-977.3;0.975535
-977.2;0.975149
-977.1;0.974761
-977;0.97437
-976.9;0.973976
-976.8;0.973579
-976.7;0.973179
-976.6;0.972776
-976.5;0.97237
-976.4;0.971961
-976.3;0.971549
-976.2;0.971134
-976.1;0.970716
-976;0.970296
-975.9;0.969872
-975.8;0.969445
-975.7;0.969016
-975.6;0.968583
-975.5;0.968148
-975.4;0.967709
-975.3;0.967268
-975.2;0.966823
-975.1;0.966376
-975;0.965926
-974.9;0.965473
-974.8;0.965016
-974.7;0.964557
-974.6;0.964095
-974.5;0.96363
-974.4;0.963163
-974.3;0.962692
-974.2;0.962218
-974.1;0.961741
-974;0.961262
-973.9;0.960779
-973.8;0.960294
-973.7;0.959805
-973.6;0.959314
-973.5;0.95882
-973.4;0.958323
-973.3;0.957822
-973.2;0.957319
-973.1;0.956814
-973;0.956305
-972.9;0.955793
-972.8;0.955278
-972.7;0.954761
-972.6;0.95424
-972.5;0.953717
-972.4;0.953191
-972.3;0.952661
-972.2;0.952129
-972.1;0.951594
-972;0.951057
-971.9;0.950516
-971.8;0.949972
